StationName,AirPressure,AirTemperature,RelativeHumidity,WindSpeed,WindDirection,Precipitation,SunshineDuration,Year,Month,Day,Hour
澎湖,1019.9,19.3,80.0,2.9,"北北東,NNE",0.0,0.0,2024,1,15,6
澎湖,1020.5,19.4,81.0,3.3,"北北東,NNE",0.0,0.0,2024,1,15,7
澎湖,1021.2,19.8,78.0,3.1,"北北東,NNE",0.0,0.5,2024,1,15,8
澎湖,1021.8,20.8,74.0,4.9,"東北,NE",0.0,0.7,2024,1,15,9
澎湖,1021.7,22.0,73.0,4.4,"北北東,NNE",0.0,0.8,2024,1,15,10
澎湖,1021.4,22.5,67.0,5.2,"北北東,NNE",0.0,0.7,2024,1,15,11
澎湖,1020.6,22.5,69.0,5.2,"北北東,NNE",0.0,0.8,2024,1,15,12
澎湖,1019.7,21.4,71.0,5.8,"北北東,NNE",0.0,0.5,2024,1,15,13
澎湖,1019.3,20.5,73.0,5.6,"北北東,NNE",0.0,0.1,2024,1,15,14
澎湖,1019.4,20.0,74.0,6.1,"北北東,NNE",0.0,0.0,2024,1,15,15
澎湖,1019.6,19.8,75.0,6.0,"北北東,NNE",0.0,0.0,2024,1,15,16
澎湖,1020.1,19.4,76.0,6.5,"北北東,NNE",0.0,0.0,2024,1,15,17
澎湖,1020.2,19.2,77.0,6.3,"北北東,NNE",0.0,0.0,2024,1,15,18
澎湖,1020.7,19.2,76.0,6.2,"北北東,NNE",0.0,0.0,2024,1,15,19
澎湖,1021.1,19.2,77.0,5.9,"北北東,NNE",0.0,0.28,2024,1,15,20
澎湖,1021.2,19.0,77.0,5.6,"北北東,NNE",0.0,0.28,2024,1,15,21
澎湖,1021.4,18.7,77.0,6.3,"北北東,NNE",0.0,0.28,2024,1,15,22
澎湖,1021.3,18.4,76.0,5.8,"北北東,NNE",0.0,0.28,2024,1,15,23
澎湖,1021.3,18.4,76.0,6.2,"北北東,NNE",0.0,0.28,2024,1,16,0
澎湖,1021.1,18.3,77.0,6.1,"北北東,NNE",0.0,0.28,2024,1,16,1
澎湖,1020.8,18.1,77.0,5.7,"北北東,NNE",0.0,0.28,2024,1,16,2
澎湖,1020.6,18.1,77.0,5.7,"北北東,NNE",0.0,0.28,2024,1,16,3
澎湖,1020.6,18.0,78.0,6.2,"北北東,NNE",0.0,0.28,2024,1,16,4
澎湖,1020.8,18.1,77.0,6.7,"北北東,NNE",0.0,0.28,2024,1,16,5
澎湖,1021.7,17.9,77.0,6.0,"北北東,NNE",0.0,0.0,2024,1,16,6
澎湖,1022.0,17.9,76.0,4.9,"北北東,NNE",0.0,0.0,2024,1,16,7
澎湖,1022.8,18.3,74.0,6.1,"北北東,NNE",0.0,0.0,2024,1,16,8
澎湖,1023.1,18.6,74.0,6.1,"北北東,NNE",0.0,0.0,2024,1,16,9
澎湖,1023.2,18.9,72.0,6.3,"北北東,NNE",0.0,0.0,2024,1,16,10
澎湖,1022.7,20.0,69.0,6.8,"北北東,NNE",0.0,0.5,2024,1,16,11
澎湖,1021.6,20.3,70.0,5.9,"北北東,NNE",0.0,0.7,2024,1,16,12
澎湖,1020.7,19.8,71.0,6.3,"北北東,NNE",0.0,0.6,2024,1,16,13
澎湖,1020.3,19.8,70.0,7.0,"北北東,NNE",0.0,0.6,2024,1,16,14
澎湖,1020.0,19.6,70.0,6.2,"北北東,NNE",0.0,0.4,2024,1,16,15
澎湖,1020.0,19.1,72.0,6.6,"北北東,NNE",0.0,0.3,2024,1,16,16
澎湖,1020.2,18.8,75.0,5.6,"北北東,NNE",0.0,0.5,2024,1,16,17
澎湖,1020.7,18.5,76.0,5.5,"北北東,NNE",0.0,0.0,2024,1,16,18
澎湖,1021.1,18.6,76.0,5.5,"北北東,NNE",0.0,0.0,2024,1,16,19
澎湖,1021.6,18.6,77.0,6.0,"北北東,NNE",0.0,0.28,2024,1,16,20
澎湖,1021.6,18.7,79.0,5.4,"北北東,NNE",0.0,0.28,2024,1,16,21
澎湖,1021.5,18.6,79.0,4.9,"北北東,NNE",0.0,0.28,2024,1,16,22
澎湖,1021.2,18.7,80.0,5.4,"北北東,NNE",0.0,0.28,2024,1,16,23
澎湖,1020.9,18.6,82.0,5.1,"北北東,NNE",0.0,0.28,2024,1,17,0
澎湖,1020.5,18.5,83.0,4.6,"北北東,NNE",0.0,0.28,2024,1,17,1
澎湖,1020.4,18.7,80.0,5.3,"北北東,NNE",0.0,0.28,2024,1,17,2
澎湖,1019.9,18.6,82.0,5.1,"北北東,NNE",0.0,0.28,2024,1,17,3
澎湖,1019.7,18.6,82.0,4.7,"北北東,NNE",0.0,0.28,2024,1,17,4
澎湖,1020.1,18.5,84.0,5.1,"北北東,NNE",0.0,0.28,2024,1,17,5
澎湖,1020.5,18.5,85.0,4.2,"北北東,NNE",0.0,0.0,2024,1,17,6
澎湖,1020.7,18.5,85.0,4.2,"北北東,NNE",0.0,0.0,2024,1,17,7
澎湖,1020.8,19.1,84.0,3.6,"北北東,NNE",0.0,0.0,2024,1,17,8
澎湖,1020.9,20.1,80.0,4.6,"北北東,NNE",0.0,0.5,2024,1,17,9
澎湖,1021.0,20.7,78.0,4.8,"北北東,NNE",0.0,0.7,2024,1,17,10
澎湖,1020.5,21.4,74.0,5.0,"北北東,NNE",0.0,0.9,2024,1,17,11
澎湖,1019.7,21.5,74.0,4.7,"北北東,NNE",0.0,0.5,2024,1,17,12
澎湖,1018.5,21.4,72.0,5.0,"北北東,NNE",0.0,0.7,2024,1,17,13
澎湖,1017.7,21.2,72.0,4.2,"北北東,NNE",0.0,0.5,2024,1,17,14
澎湖,1017.1,20.9,73.0,3.8,"北北東,NNE",0.0,0.4,2024,1,17,15
澎湖,1017.1,19.9,77.0,5.3,"北北東,NNE",0.0,0.8,2024,1,17,16
澎湖,1017.6,19.7,80.0,2.1,"北北東,NNE",0.0,0.5,2024,1,17,17
澎湖,1017.5,19.3,83.0,2.5,"東北,NE",0.0,0.1,2024,1,17,18
澎湖,1018.3,19.1,86.0,2.2,"北,N",0.0,0.0,2024,1,17,19
澎湖,1019.1,19.1,85.0,1.9,"北,N",0.0,0.28,2024,1,17,20
澎湖,1019.6,19.3,84.0,1.7,"北,N",0.0,0.28,2024,1,17,21
澎湖,1019.6,19.0,82.0,2.4,"北,N",0.0,0.28,2024,1,17,22
澎湖,1019.1,18.9,80.0,3.1,"北,N",0.0,0.28,2024,1,17,23
澎湖,1019.0,18.8,81.0,1.9,"北,N",0.0,0.28,2024,1,18,0
澎湖,1018.9,18.4,83.0,1.6,"北北東,NNE",0.0,0.28,2024,1,18,1
澎湖,1018.3,18.2,86.0,1.4,"北北東,NNE",0.0,0.28,2024,1,18,2
澎湖,1017.9,18.4,87.0,2.4,"北,N",0.0,0.28,2024,1,18,3
澎湖,1017.5,18.2,88.0,1.3,"東北,NE",0.0,0.28,2024,1,18,4
澎湖,1017.6,18.0,89.0,1.2,"北北東,NNE",0.0,0.28,2024,1,18,5
澎湖,1018.0,18.3,88.0,1.6,"北北東,NNE",0.0,0.0,2024,1,18,6
澎湖,1018.0,18.4,87.0,1.5,"北北東,NNE",0.0,0.0,2024,1,18,7
澎湖,1018.2,19.5,83.0,2.6,"北北東,NNE",0.0,0.9,2024,1,18,8
澎湖,1018.4,20.9,77.0,3.1,"北北東,NNE",0.0,1.0,2024,1,18,9
澎湖,1018.2,21.7,73.0,3.6,"北,N",0.0,1.0,2024,1,18,10
澎湖,1018.3,22.1,72.0,2.4,"東北,NE",0.0,0.8,2024,1,18,11
澎湖,1016.9,22.4,71.0,2.8,"東北,NE",0.0,0.6,2024,1,18,12
澎湖,1015.7,22.7,70.0,3.4,"北北東,NNE",0.0,1.0,2024,1,18,13
澎湖,1015.0,22.8,69.0,2.8,"北北東,NNE",0.0,1.0,2024,1,18,14
澎湖,1014.8,22.5,73.0,3.8,"北北東,NNE",0.0,0.9,2024,1,18,15
澎湖,1014.9,22.1,74.0,3.4,"北北東,NNE",0.0,0.9,2024,1,18,16
澎湖,1015.1,21.3,79.0,3.6,"北北東,NNE",0.0,0.7,2024,1,18,17
澎湖,1015.4,20.9,82.0,3.0,"北北東,NNE",0.0,0.1,2024,1,18,18
澎湖,1015.6,20.6,83.0,2.7,"北,N",0.0,0.0,2024,1,18,19
澎湖,1016.1,20.4,85.0,2.3,"北,N",0.0,0.28,2024,1,18,20
澎湖,1016.4,20.4,86.0,2.3,"北,N",0.0,0.28,2024,1,18,21
澎湖,1016.8,20.7,84.0,2.2,"北,N",0.0,0.28,2024,1,18,22
澎湖,1016.6,21.0,82.0,2.0,"北,N",0.0,0.28,2024,1,18,23
澎湖,1016.0,21.0,83.0,2.5,"北,N",0.0,0.28,2024,1,19,0
澎湖,1016.1,21.1,84.0,2.6,"北北東,NNE",0.0,0.28,2024,1,19,1
澎湖,1016.1,21.0,86.0,2.1,"北,N",0.0,0.28,2024,1,19,2
澎湖,1015.4,20.6,88.0,3.8,"東北,NE",0.0,0.28,2024,1,19,3
澎湖,1015.2,20.1,88.0,3.5,"北北東,NNE",0.0,0.28,2024,1,19,4
澎湖,1015.3,20.3,85.0,4.5,"北北東,NNE",0.0,0.28,2024,1,19,5
澎湖,1015.7,20.4,86.0,3.2,"北北東,NNE",0.0,0.0,2024,1,19,6
澎湖,1016.1,20.5,85.0,3.1,"北北東,NNE",0.0,0.0,2024,1,19,7
澎湖,1016.3,20.9,84.0,4.1,"北北東,NNE",0.0,0.0,2024,1,19,8
澎湖,1016.9,21.0,84.0,4.3,"北北東,NNE",0.0,0.0,2024,1,19,9
澎湖,1016.6,22.4,79.0,4.8,"北北東,NNE",0.0,0.2,2024,1,19,10
澎湖,1016.3,22.3,79.0,4.0,"北北東,NNE",0.0,0.2,2024,1,19,11
澎湖,1015.9,22.1,78.0,4.9,"北北東,NNE",0.0,0.2,2024,1,19,12
澎湖,1015.0,22.3,77.0,4.3,"北北東,NNE",0.0,0.1,2024,1,19,13
澎湖,1014.2,21.8,77.0,4.2,"北北東,NNE",0.0,0.1,2024,1,19,14
澎湖,1013.6,21.5,79.0,4.6,"北北東,NNE",0.0,0.2,2024,1,19,15
澎湖,1013.8,21.5,78.0,3.8,"北北東,NNE",0.0,0.6,2024,1,19,16
澎湖,1014.1,20.8,81.0,4.4,"北北東,NNE",0.0,0.4,2024,1,19,17
澎湖,1014.2,20.3,84.0,4.6,"北北東,NNE",0.0,0.1,2024,1,19,18
澎湖,1014.4,20.1,85.0,3.7,"北北東,NNE",0.0,0.0,2024,1,19,19
澎湖,1015.0,20.1,85.0,4.4,"北北東,NNE",0.0,0.28,2024,1,19,20
澎湖,1015.5,20.1,86.0,3.4,"北北東,NNE",0.0,0.28,2024,1,19,21
澎湖,1015.7,19.9,86.0,3.9,"北北東,NNE",0.0,0.28,2024,1,19,22
澎湖,1015.5,19.8,86.0,3.4,"北北東,NNE",0.0,0.28,2024,1,19,23
澎湖,1015.1,19.8,88.0,4.2,"北北東,NNE",0.0,0.28,2024,1,20,0
澎湖,1014.8,20.0,87.0,3.9,"北北東,NNE",0.0,0.28,2024,1,20,1
澎湖,1014.7,19.9,88.0,1.8,"北北東,NNE",0.0,0.28,2024,1,20,2
澎湖,1014.0,19.8,88.0,2.7,"北北東,NNE",0.0,0.28,2024,1,20,3
澎湖,1013.7,19.8,88.0,2.5,"北北東,NNE",0.0,0.28,2024,1,20,4
澎湖,1013.7,19.8,88.0,2.7,"北北東,NNE",0.0,0.28,2024,1,20,5
澎湖,1014.0,19.8,87.0,2.7,"北北東,NNE",0.0,0.0,2024,1,20,6
澎湖,1014.7,20.0,88.0,3.1,"北,N",0.0,0.0,2024,1,20,7
澎湖,1015.4,20.4,85.0,2.9,"北北東,NNE",0.0,0.1,2024,1,20,8
澎湖,1016.3,21.1,81.0,3.7,"北,N",0.0,0.3,2024,1,20,9
澎湖,1016.8,21.0,82.0,3.4,"北,N",0.0,0.0,2024,1,20,10
澎湖,1016.1,22.0,77.0,4.2,"東北,NE",0.0,0.8,2024,1,20,11
澎湖,1015.3,21.9,77.0,3.6,"北北東,NNE",0.0,0.6,2024,1,20,12
澎湖,1014.4,21.9,77.0,3.9,"北北東,NNE",0.0,0.1,2024,1,20,13
澎湖,1013.8,22.1,77.0,4.3,"北北東,NNE",0.0,0.3,2024,1,20,14
澎湖,1013.7,21.6,79.0,4.1,"北北東,NNE",0.0,0.4,2024,1,20,15
澎湖,1014.3,20.9,82.0,3.8,"北北東,NNE",0.0,0.0,2024,1,20,16
澎湖,1014.6,20.4,84.0,4.0,"北北東,NNE",0.0,0.0,2024,1,20,17
澎湖,1014.9,20.0,85.0,4.5,"東北,NE",0.0,0.0,2024,1,20,18
澎湖,1015.0,20.0,86.0,3.8,"東北,NE",0.0,0.0,2024,1,20,19
澎湖,1015.3,20.5,85.0,4.9,"東北,NE",0.0,0.28,2024,1,20,20
澎湖,1015.5,20.7,85.0,4.2,"北北東,NNE",0.0,0.28,2024,1,20,21
澎湖,1015.9,20.5,85.0,4.7,"北北東,NNE",0.0,0.28,2024,1,20,22
澎湖,1016.0,20.4,84.0,4.8,"北北東,NNE",0.0,0.28,2024,1,20,23
澎湖,1016.4,20.3,84.0,4.6,"北北東,NNE",0.0,0.28,2024,1,21,0
澎湖,1017.1,19.6,89.0,5.0,"北北東,NNE",0.2,0.28,2024,1,21,1
澎湖,1016.7,19.0,90.0,5.1,"北北東,NNE",0.2,0.28,2024,1,21,2
澎湖,1016.7,18.6,88.0,5.6,"北北東,NNE",0.0,0.28,2024,1,21,3
澎湖,1016.8,18.5,86.0,5.0,"北北東,NNE",0.0,0.28,2024,1,21,4
澎湖,1017.3,18.1,85.0,6.3,"北北東,NNE",0.0,0.28,2024,1,21,5
澎湖,1018.0,17.8,85.0,6.2,"北北東,NNE",0.0,0.0,2024,1,21,6
澎湖,1018.7,17.4,81.0,6.9,"東北,NE",0.0,0.0,2024,1,21,7
澎湖,1019.4,17.6,80.0,6.9,"北北東,NNE",0.0,0.0,2024,1,21,8
澎湖,1019.9,18.2,78.0,6.4,"北北東,NNE",0.0,0.1,2024,1,21,9
澎湖,1020.0,19.2,73.0,7.5,"北北東,NNE",0.0,0.5,2024,1,21,10
澎湖,1019.5,19.5,73.0,7.4,"北北東,NNE",0.0,0.3,2024,1,21,11
澎湖,1018.8,19.8,72.0,7.4,"北北東,NNE",0.0,0.3,2024,1,21,12
澎湖,1017.7,19.7,71.0,6.7,"北北東,NNE",0.0,0.5,2024,1,21,13
澎湖,1017.0,19.4,71.0,6.5,"北北東,NNE",0.0,0.3,2024,1,21,14
澎湖,1017.4,18.8,75.0,6.5,"北北東,NNE",0.0,0.3,2024,1,21,15
澎湖,1018.0,17.9,75.0,7.8,"北北東,NNE",0.0,0.0,2024,1,21,16
澎湖,1018.5,17.5,77.0,7.7,"北北東,NNE",0.0,0.0,2024,1,21,17
澎湖,1019.0,17.2,76.0,7.2,"北北東,NNE",0.0,0.0,2024,1,21,18
澎湖,1019.8,17.2,76.0,6.9,"北北東,NNE",0.0,0.0,2024,1,21,19
澎湖,1020.3,17.3,77.0,7.2,"北北東,NNE",0.0,0.28,2024,1,21,20
澎湖,1020.8,17.1,77.0,7.0,"北北東,NNE",0.0,0.28,2024,1,21,21
澎湖,1020.9,17.0,76.0,7.1,"北北東,NNE",0.0,0.28,2024,1,21,22
澎湖,1021.0,16.9,75.0,6.8,"北北東,NNE",0.0,0.28,2024,1,21,23
澎湖,1020.8,16.9,76.0,6.9,"北北東,NNE",0.0,0.28,2024,1,22,0
澎湖,1020.6,17.1,77.0,5.6,"北北東,NNE",0.0,0.28,2024,1,22,1
澎湖,1020.2,17.2,76.0,5.9,"北北東,NNE",0.0,0.28,2024,1,22,2
澎湖,1019.8,17.3,76.0,5.6,"北北東,NNE",0.0,0.28,2024,1,22,3
澎湖,1019.8,17.2,78.0,5.4,"北北東,NNE",0.0,0.28,2024,1,22,4
澎湖,1020.0,16.8,80.0,6.4,"北北東,NNE",0.0,0.28,2024,1,22,5
澎湖,1021.4,16.3,81.0,5.8,"北北東,NNE",0.2,0.0,2024,1,22,6
澎湖,1021.3,15.7,85.0,6.9,"北北東,NNE",0.2,0.0,2024,1,22,7
澎湖,1021.7,15.6,82.0,8.1,"北北東,NNE",0.2,0.0,2024,1,22,8
澎湖,1021.7,16.0,81.0,7.3,"北北東,NNE",0.0,0.0,2024,1,22,9
澎湖,1022.3,16.4,77.0,7.4,"北北東,NNE",0.0,0.0,2024,1,22,10
澎湖,1021.3,16.7,74.0,8.3,"北北東,NNE",0.0,0.0,2024,1,22,11
澎湖,1020.7,16.9,75.0,8.5,"東北,NE",0.0,0.0,2024,1,22,12
澎湖,1019.9,16.6,75.0,7.9,"北北東,NNE",0.0,0.1,2024,1,22,13
澎湖,1019.6,15.7,77.0,7.2,"北北東,NNE",0.0,0.0,2024,1,22,14
澎湖,1019.4,15.5,78.0,8.1,"北北東,NNE",0.0,0.0,2024,1,22,15
澎湖,1020.3,15.1,78.0,7.1,"北北東,NNE",0.0,0.0,2024,1,22,16
澎湖,1020.7,15.0,78.0,7.3,"北北東,NNE",0.0,0.0,2024,1,22,17
澎湖,1021.5,14.8,78.0,6.9,"北北東,NNE",0.0,0.0,2024,1,22,18
澎湖,1021.9,14.6,79.0,7.5,"北北東,NNE",0.0,0.0,2024,1,22,19
澎湖,1022.8,14.1,79.0,7.1,"北北東,NNE",0.0,0.28,2024,1,22,20
澎湖,1023.1,14.1,78.0,8.1,"北北東,NNE",0.0,0.28,2024,1,22,21
澎湖,1023.5,13.3,80.0,7.8,"北北東,NNE",0.2,0.28,2024,1,22,22
澎湖,1023.5,12.8,80.0,8.6,"北北東,NNE",0.0,0.28,2024,1,22,23
澎湖,1023.9,12.6,81.0,8.8,"北北東,NNE",0.0,0.28,2024,1,23,0
澎湖,1024.2,12.0,80.0,9.0,"北北東,NNE",0.2,0.28,2024,1,23,1
澎湖,1024.6,11.4,82.0,8.3,"北北東,NNE",0.2,0.28,2024,1,23,2
澎湖,1025.0,10.8,83.0,8.4,"北北東,NNE",0.2,0.28,2024,1,23,3
澎湖,1025.2,10.6,84.0,7.5,"北北東,NNE",0.5,0.28,2024,1,23,4
澎湖,1025.2,10.6,82.0,8.1,"北北東,NNE",0.2,0.28,2024,1,23,5
澎湖,1025.4,11.0,80.0,6.9,"北北東,NNE",0.2,0.0,2024,1,23,6
澎湖,1026.0,10.8,81.0,7.4,"北北東,NNE",0.2,0.0,2024,1,23,7
澎湖,1026.7,11.0,79.0,7.7,"北北東,NNE",0.2,0.0,2024,1,23,8
澎湖,1026.3,11.2,78.0,7.1,"北北東,NNE",0.0,0.0,2024,1,23,9
澎湖,1026.5,11.4,79.0,6.9,"北北東,NNE",0.2,0.0,2024,1,23,10
澎湖,1026.2,12.0,76.0,6.7,"北北東,NNE",0.0,0.0,2024,1,23,11
澎湖,1025.1,12.1,76.0,7.2,"北北東,NNE",0.2,0.0,2024,1,23,12
澎湖,1024.7,12.2,75.0,6.7,"北北東,NNE",0.0,0.0,2024,1,23,13
澎湖,1023.9,11.6,77.0,7.4,"北北東,NNE",0.0,0.0,2024,1,23,14
澎湖,1024.1,11.3,80.0,6.6,"北北東,NNE",0.0,0.0,2024,1,23,15
澎湖,1024.2,11.1,82.0,7.1,"北北東,NNE",0.0,0.0,2024,1,23,16
澎湖,1024.8,11.2,82.0,7.6,"北北東,NNE",0.0,0.0,2024,1,23,17
澎湖,1025.5,10.8,81.0,7.0,"北北東,NNE",0.0,0.0,2024,1,23,18
澎湖,1026.1,10.9,80.0,7.1,"北北東,NNE",0.2,0.0,2024,1,23,19
澎湖,1027.0,10.9,79.0,7.0,"北北東,NNE",0.0,0.28,2024,1,23,20
澎湖,1027.1,11.5,76.0,7.0,"北北東,NNE",0.0,0.28,2024,1,23,21
澎湖,1026.9,11.7,76.0,7.1,"北北東,NNE",0.0,0.28,2024,1,23,22
澎湖,1026.7,11.7,76.0,7.6,"北北東,NNE",0.0,0.28,2024,1,23,23
澎湖,1026.7,11.7,75.0,6.6,"北北東,NNE",0.0,0.28,2024,1,24,0
澎湖,1026.7,11.7,73.0,6.2,"北北東,NNE",0.0,0.28,2024,1,24,1
澎湖,1026.5,11.8,73.0,6.6,"北北東,NNE",0.0,0.28,2024,1,24,2
澎湖,1026.0,11.9,71.0,5.7,"北北東,NNE",0.0,0.28,2024,1,24,3
澎湖,1025.3,12.0,70.0,6.5,"北北東,NNE",0.0,0.28,2024,1,24,4
澎湖,1025.1,12.2,71.0,6.2,"北北東,NNE",0.0,0.28,2024,1,24,5
澎湖,1025.7,12.4,74.0,6.2,"北北東,NNE",0.0,0.0,2024,1,24,6
澎湖,1026.3,12.4,74.0,6.3,"北北東,NNE",0.0,0.0,2024,1,24,7
澎湖,1026.7,12.6,75.0,7.2,"北北東,NNE",0.0,0.0,2024,1,24,8
澎湖,1027.1,12.9,74.0,5.7,"北北東,NNE",0.0,0.0,2024,1,24,9
澎湖,1027.2,12.9,73.0,6.5,"北北東,NNE",0.0,0.0,2024,1,24,10
澎湖,1027.3,13.1,75.0,5.9,"北北東,NNE",0.0,0.0,2024,1,24,11
澎湖,1026.5,13.1,76.0,6.0,"北,N",0.0,0.0,2024,1,24,12
澎湖,1025.7,13.0,77.0,6.3,"北,N",0.0,0.0,2024,1,24,13
澎湖,1025.2,12.9,77.0,5.4,"北,N",0.0,0.0,2024,1,24,14
澎湖,1024.6,13.0,78.0,5.8,"北北東,NNE",0.0,0.0,2024,1,24,15
澎湖,1024.1,13.2,79.0,6.7,"北北東,NNE",0.0,0.0,2024,1,24,16
澎湖,1024.5,13.3,79.0,5.8,"北北東,NNE",0.0,0.0,2024,1,24,17
澎湖,1025.0,13.4,80.0,5.6,"北北東,NNE",0.0,0.0,2024,1,24,18
澎湖,1025.0,13.6,79.0,5.5,"北北東,NNE",0.0,0.0,2024,1,24,19
澎湖,1025.1,13.8,80.0,5.1,"北北東,NNE",0.0,0.28,2024,1,24,20
澎湖,1025.4,13.9,80.0,4.8,"北北東,NNE",0.0,0.28,2024,1,24,21
澎湖,1025.8,13.9,80.0,5.8,"北北東,NNE",0.0,0.28,2024,1,24,22
澎湖,1026.3,13.9,79.0,5.8,"北,N",0.0,0.28,2024,1,24,23
澎湖,1026.2,13.8,79.0,5.6,"北,N",0.0,0.28,2024,1,25,0
澎湖,1026.0,13.9,79.0,4.8,"北,N",0.0,0.28,2024,1,25,1
澎湖,1025.6,13.6,80.0,5.5,"北北東,NNE",0.0,0.28,2024,1,25,2
澎湖,1025.2,13.7,79.0,5.1,"北北東,NNE",0.0,0.28,2024,1,25,3
澎湖,1025.0,13.9,80.0,4.9,"北,N",0.0,0.28,2024,1,25,4
澎湖,1025.1,13.9,79.0,3.5,"北北東,NNE",0.0,0.28,2024,1,25,5
澎湖,1025.7,14.1,79.0,4.8,"北北東,NNE",0.0,0.0,2024,1,25,6
澎湖,1026.5,14.1,79.0,4.9,"北,N",0.0,0.0,2024,1,25,7
澎湖,1027.0,14.3,77.0,4.6,"北,N",0.0,0.0,2024,1,25,8
澎湖,1027.7,14.6,78.0,4.7,"北,N",0.0,0.0,2024,1,25,9
澎湖,1028.4,14.6,78.0,5.2,"北,N",0.0,0.0,2024,1,25,10
澎湖,1028.0,14.5,78.0,4.7,"北,N",0.0,0.0,2024,1,25,11
澎湖,1027.1,14.5,77.0,5.2,"北,N",0.0,0.0,2024,1,25,12
澎湖,1026.0,14.9,76.0,4.9,"北北東,NNE",0.0,0.0,2024,1,25,13
澎湖,1025.3,14.2,80.0,6.1,"北,N",0.0,0.0,2024,1,25,14
澎湖,1025.0,13.9,81.0,5.8,"北,N",0.0,0.0,2024,1,25,15
澎湖,1025.4,13.8,81.0,5.4,"北,N",0.0,0.0,2024,1,25,16
澎湖,1025.4,13.8,82.0,5.2,"北北東,NNE",0.0,0.0,2024,1,25,17
澎湖,1025.3,14.3,82.0,3.8,"北北東,NNE",0.0,0.0,2024,1,25,18
澎湖,1025.9,14.4,83.0,5.0,"北北東,NNE",0.0,0.0,2024,1,25,19
澎湖,1026.1,14.4,83.0,4.6,"北北東,NNE",0.0,0.28,2024,1,25,20
澎湖,1026.5,14.4,82.0,4.8,"北北東,NNE",0.0,0.28,2024,1,25,21
澎湖,1026.7,14.3,80.0,5.2,"北,N",0.0,0.28,2024,1,25,22
澎湖,1027.1,14.3,78.0,5.2,"北北東,NNE",0.0,0.28,2024,1,25,23
澎湖,1026.9,14.3,76.0,3.9,"北北東,NNE",0.0,0.28,2024,1,26,0
澎湖,1026.4,14.3,76.0,4.1,"北北東,NNE",0.0,0.28,2024,1,26,1
澎湖,1026.2,14.2,75.0,3.8,"北北東,NNE",0.0,0.28,2024,1,26,2
澎湖,1025.8,14.5,75.0,3.8,"北北東,NNE",0.0,0.28,2024,1,26,3
澎湖,1025.5,14.5,76.0,4.9,"北北東,NNE",0.0,0.28,2024,1,26,4
澎湖,1025.7,14.5,76.0,4.4,"北北東,NNE",0.0,0.28,2024,1,26,5
澎湖,1026.2,14.4,75.0,4.5,"北,N",0.0,0.0,2024,1,26,6
澎湖,1026.7,14.5,77.0,4.6,"北,N",0.0,0.0,2024,1,26,7
澎湖,1027.2,14.5,77.0,4.9,"北,N",0.0,0.0,2024,1,26,8
澎湖,1027.2,15.3,75.0,4.9,"北北東,NNE",0.0,0.0,2024,1,26,9
澎湖,1027.4,16.0,72.0,5.8,"北北東,NNE",0.0,0.2,2024,1,26,10
澎湖,1027.0,16.4,72.0,4.2,"北北東,NNE",0.0,0.0,2024,1,26,11
澎湖,1026.1,16.6,73.0,3.9,"北北東,NNE",0.0,0.0,2024,1,26,12
澎湖,1025.6,15.9,74.0,5.2,"北,N",0.0,0.0,2024,1,26,13
澎湖,1024.7,15.5,73.0,5.1,"北,N",0.0,0.0,2024,1,26,14
澎湖,1024.1,16.0,69.0,5.2,"北北東,NNE",0.0,0.4,2024,1,26,15
澎湖,1023.3,15.9,72.0,4.6,"北北東,NNE",0.0,1.0,2024,1,26,16
澎湖,1023.3,15.5,74.0,5.5,"北北東,NNE",0.0,0.7,2024,1,26,17
澎湖,1023.5,15.4,78.0,4.2,"北北東,NNE",0.0,0.0,2024,1,26,18
澎湖,1024.5,15.2,78.0,6.8,"北,N",0.0,0.0,2024,1,26,19
澎湖,1025.0,14.9,78.0,6.0,"北北東,NNE",0.0,0.28,2024,1,26,20
澎湖,1025.2,15.1,79.0,4.6,"北北東,NNE",0.0,0.28,2024,1,26,21
澎湖,1025.4,15.3,78.0,3.8,"北北東,NNE",0.0,0.28,2024,1,26,22
澎湖,1025.3,15.6,79.0,3.8,"北北東,NNE",0.0,0.28,2024,1,26,23
澎湖,1024.9,15.8,79.0,4.0,"北北東,NNE",0.0,0.28,2024,1,27,0
澎湖,1024.8,15.8,80.0,3.9,"北北東,NNE",0.0,0.28,2024,1,27,1
澎湖,1024.4,15.6,79.0,4.5,"北北東,NNE",0.0,0.28,2024,1,27,2
澎湖,1023.7,15.0,78.0,5.4,"北北東,NNE",0.0,0.28,2024,1,27,3
澎湖,1023.8,15.0,80.0,5.6,"北北東,NNE",0.0,0.28,2024,1,27,4
澎湖,1024.1,15.2,79.0,4.4,"北北東,NNE",0.0,0.28,2024,1,27,5
澎湖,1024.3,15.0,78.0,5.8,"北,N",0.0,0.0,2024,1,27,6
澎湖,1024.7,14.8,80.0,4.8,"北北東,NNE",0.0,0.0,2024,1,27,7
澎湖,1025.0,15.4,81.0,4.6,"北北東,NNE",0.0,0.4,2024,1,27,8
澎湖,1025.4,16.5,78.0,4.9,"北北東,NNE",0.0,0.3,2024,1,27,9
澎湖,1025.8,17.2,74.0,5.5,"北北東,NNE",0.0,0.4,2024,1,27,10
澎湖,1025.3,17.3,73.0,5.4,"北北東,NNE",0.0,0.4,2024,1,27,11
